line,text
1500,"However, the comments given by the TAs of the lab report are quite useful if you do not understand the concept.Highly related to 1902 lecture course, the experiments are similar every year, for example,  Rat dissection, DNA gel electrophoresis, Toxicity analysis...Before starting the lab work, the professor read the ppt, which is quite boring. But sometimes, you can go out to the instructor's bench, to see how he demonstrates the lab.Lab based on the lecture course, so it was basically what we know. However, the questions that we have to answer after the lab were like of complicated to get the answer at the first hand. Actually, I don't really know the purpose of this lab as the content is so limited to the course that some labs are the one that you can easily think and get the content.The professor read the ppt as it is written in there, but nothing else. The way he presented was so boring that no one really concentrate on his talk. The TAs were so annoying, they showed very arrogant attitude towards students commanding us. One TA said like ""Student, clean it."" I was uncertain it was due to the lack of her english ability but I was pretty sure that she could be nicer.Rat dissection, enzymatic assay, DNA gel electrophoresis, Mendelian genetics, toxicity analysis (LD50). It's said to supplement LIFS1902, but the only part interesting reallyt is the rat dissection. And oh it's 2 people sharing a rat, so it's less fun than you'd have liked of course. The only thing useful about enzymatic assay is that you gotta know how to operate a pipetteman, which honestly a third grader can learn in 2 minutes. DNA gel electrophoresis -- concept is good since it's routinely used in research labs too, but the techniques taught are just wrong (e.g. NEVER EVER add DNA samples above the wells -- add them into the friggin wells). Oh and the resulting UV-exposed photo usually doesn't show good results, sometimes because of poor exposure by the technicians (you'll know after one or two times at research labs). Genetics is kind of boring, and scary for those who fear arthropods. Toxicity analysis is kind of brutal too, just watching those little creatures suffocating and dying in the toxic solutions."
1501,"What's worse, you wait and wait and wait and chat and chat and chat until you've got nothing more to chat about and the wall starts to become really interesting.Boring. Boring. Boring. It's literally just a reiteration of what's been covered in LIFS1902, with a bit more of experimental techniques perhaps. Bobby's not exactly the funniest instructor, but considering his hilarious pronunciations he fares well in that department. Plus, you've got a huge crowd gathered around the instructor's bench, which makes it extremely difficult to hear him clearly, let alone seeing what he does / demonstrates, if you're sitting at the back.- Rat dissection"
1502,- Enzymatic assay
1503,- DNA gel electrophoresis
1504,- Mendelian genetics
1505,- Toxicity analysis (LD50)
1506,"Easy and simple. Learning very basic skills, which may already be taught in secondary school.Experiment content including theory, procedure and precaution would be gone through by TAs at the beginning of the class."
1507,"But it is quite boring and time consuming, as you should do pre-lab before the class.Teaches you basic concepts in plant biotech and touches upon topics such as genetic engineering in plants, protein extraction, drug synthesis in plants"
1508,Li Ning: genetic engineering in plants and different plant parts
1509,- Herbicide
1510,- Promoters
1511,- Agrobacteria mediated genetic engineering in plants
1512,"-Using cotton, flowers, fruits, plant secondary metabolites as targets for genetic engineering"
1513,"Melody: conventional methods on plant culture and compound extraction in plantsLi Ning: has a lot to teach, but is not detailed enough, may require more research on your own time"
1514,"Melody: quite detailed and comprehensiveThe content is quite comprehensive, have taught you steps on how to do biotechnology (which could be applied in other biotech courses.) and the applications of different areas in plant biotech."
1515,"Li Ning, talked on the theory and applications of plant biotechnology on various areas , e.g. flowers, fruits, cottons."
1516,"Melody, taught more on the process of how to genetic engineer a plant, knowing which part you want to GM and the desired product biosynthetic pathway, isolate/extract the gene of interest, bioassay, culture of plant cells."
